transaction_id,transaction_date,amount,currency,originator_account,originator_name,originator_country,originator_sic,beneficiary_account,beneficiary_name,beneficiary_country,beneficiary_sic,channel,is_sanctioned,label
02967b57-e8ff-4112-ae14-c9fe9e6cc1e9,2025-03-22 02:52:45,9097.89,NGN,GB46KRDR39032650056713,Johnson PLC,NG,7999,GB83HMRZ15157722379837,"Hill, Harrison and Ali",CN,5122,RTGS,0,0
6957cd12-1589-4b3c-8278-24a31bb18b13,2025-02-08 01:35:57,27001.12,GBP,GB96AVRY65144253812600,"Mcdaniel, Miller and Andrews",GB,0111,GB16KZTN35843692423401,Stokes Group,NG,6211,NEFT,0,0
fcb8451a-6beb-4efb-a6ca-429448ee3dba,2025-03-05 21:19:36,4691.02,CNY,GB04GYXL93211811306341,Valdez Inc,CN,6021,GB62PVLY45755152700479,Mann and Sons,CN,1311,RTGS,0,0
e28c3fff-7605-4aaa-acee-7db633e0232c,2025-08-05 06:02:35,28682.31,EUR,GB08SHIT84900230528849,"Oconnor, Bradford and Riley",DE,1311,GB49KYEL79588807785809,Gray Ltd,GB,1311,SWIFT,0,0
a6107587-6a20-4d67-a1b6-4e9bcd4d41cb,2025-07-31 10:11:49,56738.81,EUR,GB58QGGG01837636379700,Shelton-Benjamin,DE,7372,GB23LLVO44719141388982,"Garcia, Smith and Scott",BR,6021,SEPA,0,0
ff75f10e-12c7-4655-886d-a6d188d249da,2025-05-17 02:51:44,28684.94,EUR,GB61YRKD88905522106205,"Caldwell, Gutierrez and Perry",DE,6021,GB44BVBL37733007641946,Taylor LLC,GB,7999,SWIFT,0,0
5c83040a-514a-47cc-a62e-3f7dcb51272c,2025-05-03 05:39:51,49084.83,INR,GB90ZHRJ12323937321346,Sims and Sons,IN,6021,GB91HXHI47626529411744,Bryant-Wood,GB,1311,SWIFT,0,0
2bc8c0cc-b8bd-471e-8504-a513e772cf2b,2025-05-01 16:39:54,41423.36,BRL,GB06CQVH23411776415385,Newman and Sons,BR,5122,GB57ADOR56183455211320,Mcintosh-Campbell,CN,6211,SEPA,0,0
aace13b8-4330-4e24-8ab4-18083e82e2fb,2025-08-11 16:26:26,92160.14,CNY,GB35FKXY43325767522244,"Morgan, Allen and Leblanc",CN,5122,GB98CCLY37824301912133,"Elliott, Clark and Williamson",DE,6211,RTGS,0,0
4349be65-1d43-4af7-a025-75b780db1798,2025-06-07 19:57:21,94020.94,RUB,GB25UEXZ20585052405773,"Love, Brown and Tate",RU,6021,GB47ISHC34666594146921,"Lester, Schultz and Johnson",CN,5122,RTGS,0,0
3796ff71-92f3-426d-ab45-51383a57051a,2025-02-22 03:25:23,86829.98,RUB,GB14YUGP49929054765701,"Mitchell, Rose and Carr",RU,5122,GB17QEMN55908199718007,Santos PLC,AE,7999,NEFT,0,0
3422de20-f73d-48e6-b4f1-df5f29a5f264,2025-07-15 00:27:04,39910.61,GBP,GB03JFHI90078447999184,Craig Group,GB,5122,GB96TXEW92174837396206,Mann Inc,BR,6021,RTGS,0,0
1a986c97-6d2a-4ebf-9e03-7b47e642d4d7,2025-06-03 02:16:12,66363.72,NGN,GB23SIAY73061568963928,Stout Group,NG,5122,GB24OLPQ38849506204898,"Harvey, Rose and Green",GB,6211,RTGS,0,0
c826e84a-edcc-4472-aec7-30532daec920,2025-06-13 02:34:19,46809.5,NGN,GB04DEWE99876760796005,"Gay, Johnson and Kelley",NG,6021,GB50BKQH64568126701443,Henry-Ward,NG,7999,SWIFT,0,0
8c36500b-afce-4e0d-981a-98b554c146fd,2025-01-08 10:44:40,92445.64,GBP,GB75IUTL25899300731655,Clayton-Trujillo,GB,7999,GB49KFOS02910039070707,Bernard-Barber,IN,7999,NEFT,0,0
7a275be3-3c5c-4017-b9e5-0fb6f1068e4c,2025-04-23 01:43:08,27388.67,GBP,GB81AODC47230847217696,Barr Group,GB,1311,GB28YQSM19216957120367,Baldwin-Peterson,RU,1311,SWIFT,0,0
96fd7a7b-0b1f-4d12-835e-de1a413273c9,2025-03-20 08:15:24,5520.38,GBP,GB68SGET79690217735085,Boone-Smith,GB,6211,GB27AMAV06759456711032,Jordan-Gould,GB,6211,RTGS,0,0
844a55d6-09d3-4c31-a783-9b44800587e8,2025-04-04 12:42:39,20749.57,BRL,GB46PEIR29076504503722,Sloan Group,BR,6021,GB15RJFS75242479486368,Guzman Inc,NG,7999,SWIFT,0,0
415e711d-0160-41ba-9cd0-3883ba0cc79d,2025-05-13 12:59:31,24081.72,INR,GB76GVFP46608398850389,"Gomez, Ruiz and Hernandez",IN,1311,GB53JOIT75302231454447,Gonzalez Inc,DE,6211,NEFT,0,0
09766055-c029-448b-87e7-e678271b136e,2025-05-01 06:23:25,146.63,NGN,GB74LMHC26867211969143,Alexander PLC,NG,5122,GB54XLFP34452406015132,"Hernandez, White and Williams",DE,0111,SWIFT,0,0
119923e6-b4ac-42fe-8bd6-74cbc271107b,2025-01-21 10:49:35,3588.72,RUB,GB79DSYE55399368508395,"Herrera, Smith and James",RU,0111,GB81XQCY43415446584192,Oliver and Sons,CN,5122,SWIFT,0,0
2cf69b61-8d0e-452d-bcd1-73f17edac1a1,2025-06-21 00:02:39,16400.44,BRL,GB58SUYG74734697117183,David-Trujillo,BR,0111,GB11PWNU39667558395354,Mays Group,US,7999,RTGS,0,0
59940bd0-3a87-42c5-b4a2-5510eb6aa2e9,2025-07-10 22:43:34,60166.73,BRL,GB50SVTA60024116084479,Lewis-Maynard,BR,1311,GB39DDBI74953026493352,Sanders Group,RU,0111,RTGS,0,0
168f21fd-75a2-4ad2-9f0b-802a5a24f4f6,2025-03-18 15:25:22,62890.85,RUB,GB46BRDK04645997346179,"Lee, Massey and Cuevas",RU,1311,GB90MTJF62092066156321,"Baker, West and Davis",BR,7999,RTGS,0,0
966a7018-1244-4bfc-979a-1fc1e1a251e5,2025-02-09 18:49:53,17252.62,INR,GB35AEUG02424053033577,Moss and Sons,IN,6211,GB26ZKBX06113534884584,Clark Ltd,CN,0111,NEFT,0,0
c7083d7e-b24e-4383-b9a2-fa432d6b44af,2025-07-17 07:08:37,45072.21,RUB,GB50PUQV42885725346727,Brewer Group,RU,7372,GB68UFXJ32736983056145,Holmes-Carlson,GB,6211,SWIFT,0,0
f4c68b1f-f613-42d1-9596-25a360a433fe,2025-02-20 23:34:27,49180.35,USD,GB34SVHE62834926911408,"Anderson, Mccall and Jackson",US,5122,GB89ESNF57337020243434,"Fisher, Romero and Foster",AE,1311,NEFT,0,0
adec9ca8-d249-44c8-ab6f-80dace62ef7d,2025-04-13 14:43:01,68001.95,USD,GB28JEEA93776051409966,"Campos, Perez and Bradshaw",US,6021,GB26PBTP58040757108522,Arias and Sons,NG,1311,SEPA,0,0
5de40b02-7913-4d49-a22e-d036407fafde,2025-06-18 21:56:31,75977.91,CNY,GB27CASC39347518291946,"Garcia, Valenzuela and Thornton",CN,1311,GB96SZCH13080213625878,Rodriguez Ltd,AE,1311,RTGS,0,0
51fcc432-d86f-464b-adad-2d5954bc801e,2025-04-10 22:10:35,10308.63,INR,GB11BKCR73114416285749,Tapia-Rodriguez,IN,5122,GB84BNTO28388849744181,Lucas-Morales,BR,7372,RTGS,0,0
4aed4ec8-fe7f-43fe-9418-3a5423d594c0,2025-03-09 07:08:23,54100.38,EUR,GB84STCR69971081005547,Johnson-Williams,DE,6021,GB12GXFT66661906600378,"Decker, White and Yates",DE,0111,SWIFT,0,0
493cb7c8-0667-44d6-af31-c4b8674a1715,2025-04-17 01:29:25,53603.82,CNY,GB22PNDA04016859225893,Frank Group,CN,7999,GB26KPIJ49745997612335,"Stevens, Norris and Walsh",BR,5122,NEFT,0,0
95eed3b2-3764-425d-a41c-33072b5836c6,2025-03-13 03:27:55,20161.95,USD,GB48HOWT93426234110961,"Martinez, Morrison and Moreno",US,1311,GB14MGCX73322035427049,Rodriguez Inc,AE,6211,SEPA,0,0
83794cdc-5f6d-48e4-90e0-4d15cb6be630,2025-08-09 20:13:14,72128.99,RUB,GB55HWHS24637700241658,Herrera and Sons,RU,6021,GB70PIDK49625027785597,"Brady, Foster and Smith",GB,7372,RTGS,0,0
a5e0de10-ce51-4eb3-9eaa-f36b30449c17,2025-01-13 17:13:53,31292.51,RUB,GB80IHNQ79427906904318,"Campbell, Ramirez and Houston",RU,7999,GB40QIMG42743251499752,Cobb-Pham,NG,0111,RTGS,0,0
669f8d35-10e3-4b56-8875-98a7b4d983f8,2025-02-07 04:31:47,57165.73,RUB,GB53BZDC56385969243151,Jensen-Cunningham,RU,7372,GB40MHHS30289337253464,"Nixon, Moses and Mills",IN,6021,SWIFT,0,0
0c2594e7-2710-4c31-af27-96607e8e1b42,2025-04-10 15:52:32,65898.26,RUB,GB87RHBZ37524714563826,Taylor-Murphy,RU,7999,GB23TVTQ69037576390541,Lopez-Richardson,DE,0111,RTGS,0,0
4e80e246-621e-4f64-98bb-8c0f8ab5077b,2025-06-07 20:18:43,89839.36,NGN,GB97LDSB50196306661448,Blackwell LLC,NG,7999,GB43EBXT34007042138916,Dixon-Fowler,DE,0111,RTGS,0,0
11ec55ea-e034-4615-8be4-5d46efea1f35,2025-07-08 17:41:52,13510.67,INR,GB36AVTD42349149302601,Coffey-Brennan,IN,6211,GB78CHTG70016835540954,"Hudson, Clark and Lara",DE,6021,RTGS,0,0
cbf58bc6-f944-4476-afef-715b60ba2750,2025-08-03 22:22:34,62887.76,EUR,GB08DJUD54478800993600,Wright-Valencia,DE,1311,GB34YQFU43475125082368,Page-Yang,GB,7999,SWIFT,0,0
9ce8b5e3-c29c-4114-894d-bb0289c5c193,2025-04-22 12:06:33,74637.58,GBP,GB23UIOM31017607516789,Mcclure-Castillo,GB,7999,GB86HHMS36847507200990,Henderson and Sons,BR,1311,NEFT,0,0
dfd4ec42-f5d0-47e8-ab08-fd017543fcce,2025-08-10 23:39:45,12212.18,EUR,GB69QGIZ04544548435276,Hughes-Mccarthy,DE,6021,GB29DZYW90793718165932,Shields LLC,US,6021,RTGS,0,0
2ae4dc4f-b0b9-4ee0-b423-7a080e92eb1c,2025-01-01 11:32:04,99006.61,RUB,GB66FQYJ30998572962661,"Wood, Pennington and Huber",RU,6211,GB84VJNK81805660778884,Mendez-Chavez,RU,6211,SEPA,0,0
f6482f32-ba14-4314-8027-63f1ec30d989,2025-06-04 04:15:20,48688.9,INR,GB60MQXU90870406498479,"Miller, King and Jones",IN,5122,GB92XLXP69522685068211,Wilson-Fuller,BR,6211,NEFT,0,0
45644b27-9e72-4d29-92cc-4cf5803e6de8,2025-04-08 12:30:31,20891.82,AED,GB47WIXX31799871124200,Lucero-Walter,AE,6021,GB15KMUV28987031895813,Mccormick Inc,BR,7999,RTGS,0,0
c63ab2e7-3a44-4981-a11e-81ee84dde84f,2025-08-17 00:11:17,91775.9,GBP,GB60PJRL36282453104540,Chan-Mcconnell,GB,7372,GB87OSOM93009154473178,Alvarado-Nolan,BR,7372,SWIFT,0,0
22bc43ed-4abd-4a1b-a5a8-d5535bde98ef,2025-01-01 17:01:27,66970.36,EUR,GB98CWLA58178002237265,Smith-Coleman,DE,6021,GB20MOJC88378352873923,"Poole, Clements and Rocha",US,6021,SEPA,0,0
446729dc-b7ae-4ef1-a2da-d5a8a1db5604,2025-04-29 19:54:25,67636.35,NGN,GB21IEMS02764611479257,Davis-Gonzalez,NG,7999,GB15YIQD07930804560112,Sparks-Foster,AE,5122,SWIFT,0,0
810ecb81-ea84-468b-8f26-2efdec080d3b,2025-03-08 05:34:49,31202.41,RUB,GB22GUTG23476611674891,Roberts-Johnson,RU,7372,GB25MAPI91515733498842,Hodges-Newton,AE,1311,NEFT,0,0
282a3daa-d60b-4120-bcbd-e3745b23d2dd,2025-04-15 17:03:16,14894.16,RUB,GB57EVKA33294926886941,"Wood, Gonzalez and Montgomery",RU,7999,GB64DPYK23423273672789,"Garza, Yang and Cooper",AE,0111,RTGS,0,0
0e8f97aa-6239-4efd-a06a-56bb169d690f,2025-06-15 05:49:27,14226.51,BRL,GB90EMVD54029875119353,Li Group,BR,5122,GB93TGSQ31979057681665,James-Cooper,IN,6211,RTGS,0,0
0f56f9a1-11f2-4d32-a27b-f62af4613381,2025-01-27 17:57:52,83223.59,AED,GB36VPZF12654619700059,Carroll and Sons,AE,6211,GB94EJXM32190431221524,Medina Group,CN,6211,RTGS,0,0
82f21238-9518-441e-a742-370969807ac8,2025-03-24 10:37:54,54705.16,GBP,GB88HJWZ96666335671146,Lynch and Sons,GB,0111,GB28JHQV10472937742368,Fox Ltd,CN,7999,SEPA,0,0
54a0c790-3ad9-4a7f-979d-f1b5eadcc793,2025-03-04 01:33:43,27599.55,EUR,GB27ROME09927360913013,"Moore, Richardson and Roberts",DE,6021,GB18ZTLS65011509355339,"Mitchell, Decker and House",US,7999,SEPA,0,0
8ac414ff-8b62-4c61-818f-7f5860dfb4da,2025-07-31 00:01:36,37639.67,USD,GB16JSEU09150134695929,Bradshaw-Thomas,US,7372,GB33TZFX18519569504796,"Brown, Duncan and Porter",NG,7372,SEPA,0,0
4d936f53-0492-4e65-b8c9-e1c8e68dc359,2025-06-07 15:36:29,51160.28,BRL,GB04ACEZ66426675581104,Smith and Sons,BR,6211,GB11IUFE25560637237214,"Brooks, Thompson and Caldwell",IN,7999,SEPA,0,0
b7be44fc-711d-401c-841d-db37dae7bcfe,2025-06-02 04:52:11,93334.13,BRL,GB75AUEZ04755861596641,"Oliver, Vazquez and Martinez",BR,0111,GB09WBOE33669000842930,"Stout, Sanchez and Huber",DE,0111,SWIFT,0,0
d754c203-ae69-4f8d-9a58-e7ad2c4d450d,2025-05-06 02:14:53,35407.6,RUB,GB81EGMF22390166299593,Dunn LLC,RU,5122,GB75HLXE19300011007625,Miller LLC,CN,0111,SWIFT,0,0
e502e6e9-894a-4c31-8349-41de92ae8b71,2025-07-03 04:49:34,41920.86,RUB,GB30NPME24837831696533,"Perez, Murphy and Thompson",RU,1311,GB12HTUT10124405103920,"Chavez, Stewart and Wagner",AE,1311,RTGS,0,0
df3be48b-149f-4369-a4f3-cf0352cb4b06,2025-03-25 05:16:22,79409.63,CNY,GB45SSKP02933356119565,"Stark, Murray and Jordan",CN,0111,GB34XIXP11646326812286,Garcia-Carey,CN,5122,RTGS,0,0
e2ea18cc-233a-44d6-8563-baa694f9553c,2025-05-15 02:43:17,23319.3,NGN,GB86UWSC60479153208994,"Roach, King and Spears",NG,6211,GB36HQXJ03534720972464,"Rodriguez, Castillo and Cervantes",NG,1311,SEPA,0,0
d06257ed-60ed-4158-ac3d-81d1ff34ffe3,2025-01-18 07:26:46,85876.25,EUR,GB24CMTZ08200003464528,Blackwell and Sons,DE,6211,GB64ZQUX11703840921128,"Brown, Myers and Thomas",RU,7999,RTGS,0,0
f9830b38-8a6a-491f-b552-a853c1231893,2025-03-12 21:26:00,91033.48,AED,GB62RAUW75235787231402,"Mccormick, Porter and Cameron",AE,5122,GB87XGTY87184662707999,"Golden, Berry and Richardson",GB,7999,RTGS,0,0
d5691eab-0925-4b00-986c-8137f5f504e9,2025-08-10 09:20:55,59297.58,INR,GB21RLKE76007787123358,"Mills, Harrison and Miller",IN,7372,GB25VKIZ97538106757212,"Franklin, Stevens and Gordon",AE,7999,SWIFT,0,0
c678a462-002b-4919-8b21-cc4d65066303,2025-06-01 19:35:22,86692.68,NGN,GB31NJRQ75749218751314,James Group,NG,1311,GB79MVNI37648926926174,Gamble and Sons,BR,6021,SWIFT,0,0
3669df49-e419-4eb3-91b8-c7d09d1e9970,2025-07-24 02:14:23,29042.25,INR,GB39IKGV98099651830962,May-Sharp,IN,7999,GB82YPKL92576438067716,Morgan Ltd,US,7999,SWIFT,0,0
ade6fabd-e954-4f67-969b-41288b448490,2025-05-10 01:56:28,99907.78,EUR,GB26GTVQ44344034581042,"Cunningham, Foster and Hardin",DE,7372,GB33EBZB69789667207233,Wolf-Carlson,AE,1311,NEFT,0,0
69585f61-c313-44a2-8983-799c2323fa08,2025-07-21 20:42:32,33300.18,AED,GB44WNND51992191213596,"Rodriguez, Rivera and Mcgee",AE,0111,GB82CXRE44832265729230,Carter-Gordon,GB,0111,SEPA,0,0
5e2edfb4-2021-4153-94ee-0a61474c029d,2025-05-02 19:47:49,5680.04,EUR,GB66WGPL12652825338095,"Martin, Conner and Adams",DE,6211,GB47OREM87633175912516,Williams-Long,GB,7999,SEPA,0,0
c7011778-7e2e-4755-9f3f-e6794f64fbf2,2025-04-22 16:54:35,69685.81,INR,GB44KUCW47710940164968,Lambert LLC,IN,6021,GB02LWBW25306408962005,Terrell Group,AE,1311,SEPA,0,0
89c7771c-31c0-4df3-a5aa-457a420217b0,2025-05-25 14:14:16,26333.48,INR,GB37HXHZ10880862610602,Miller PLC,IN,6211,GB81UWRP32349494279954,Robertson PLC,AE,7372,SEPA,0,0
7b2bf300-e609-43ee-9463-175bd8784775,2025-01-31 21:49:02,19044.48,INR,GB36IQGJ91060953907866,Russell-Allen,IN,5122,GB28CGTO90863140587813,Dudley-Wilkins,RU,7999,RTGS,0,0
a261cb2f-5245-4925-95da-1b67c6ef55d8,2025-03-14 05:59:16,34377.03,GBP,GB93UPPG28155665703345,Gordon LLC,GB,0111,GB77WXVB04507516647520,"Smith, Haney and Martinez",CN,7372,SWIFT,0,0
0362262a-a547-4cf3-81f4-cd4a9c4c626d,2025-01-18 15:54:37,63131.88,EUR,GB64ETHY13202340320074,"Stewart, Smith and Conway",DE,7372,GB17QLWN62603413092058,Wilkerson-Young,GB,5122,SEPA,0,0
f4509a74-1b28-4af8-a533-bc7b10be282f,2025-01-22 05:36:36,13524.08,INR,GB33RAYG00834975813396,Morrow-Gallegos,IN,7372,GB34BTDV07178896974122,Ortiz-Hughes,CN,7372,SEPA,0,0
b4c81705-f863-416a-baea-7fcd82213035,2025-03-07 07:42:04,33334.73,NGN,GB76AMCU24669385580587,Craig LLC,NG,5122,GB81NOHP27563890292112,Juarez Inc,IN,0111,SEPA,0,0
5cfac3b6-3273-4715-9ef4-6223a099c717,2025-04-17 21:15:27,9516.07,GBP,GB69DYKC86428943125361,Hopkins Inc,GB,7999,GB30MSDO89849784841806,Turner Group,GB,1311,SEPA,0,0
4d8ba1f5-b70a-42d1-8e78-762ef748b8fe,2025-01-14 10:55:16,3655.45,CNY,GB79VKYU45681410261692,Jones Inc,CN,7372,GB37ZZJY52521003320880,Russell PLC,US,7999,SEPA,0,0
e7d6d773-d98b-409f-a97e-18a63bdd6fbd,2025-05-07 22:46:49,56457.85,EUR,GB78IUCW00936790000355,Gallagher Group,DE,7372,GB46TRCI65648428341239,Washington-Harris,AE,7999,NEFT,0,0
6ed952a8-a9e5-40ed-8663-797205bb24b3,2025-08-01 18:44:13,28154.87,NGN,GB15UBTU91147701840544,Ball Group,NG,1311,GB45IZQP86070478528760,Coleman Inc,IN,1311,NEFT,0,0
882ed2fb-a86e-474a-9e92-c021571acf90,2025-07-25 06:57:15,26074.24,BRL,GB67SPZM42107244315680,"Scott, Barrera and Ramirez",BR,7372,GB06RRGW85475202301077,"Miller, Fields and Miller",IN,7372,NEFT,0,0
4cb9c060-b7f5-49ec-809a-8434a493c42e,2025-06-05 04:26:43,76744.89,USD,GB56PWTP86342392572034,Rogers PLC,US,7999,GB22NIRE79437091136120,Bernard Inc,NG,7372,RTGS,0,0
8916a1e4-0320-4adc-a1d0-1354b6bed9a5,2025-01-20 06:17:27,95103.29,USD,GB85TPPD75817578615252,"Todd, Moreno and Mccann",US,0111,GB52SEBM08982383915465,Woods LLC,CN,5122,SWIFT,0,0
bd405c7c-b290-4e82-97fb-5eab1fd84b51,2025-03-26 01:45:44,35670.75,INR,GB96WFLD07676217570185,"Martin, Perez and Powell",IN,1311,GB34ZCOF42062532795369,Harmon-Holt,US,0111,SWIFT,0,0
276b6f61-5abb-4ecb-b4fb-7c93d8ceba4a,2025-02-06 20:35:11,10787.69,AED,GB60YNZE68594371669103,Young-Castro,AE,6211,GB22YNBJ24706529810830,Rowe-Barrera,IN,6211,RTGS,0,0
60857057-8b00-4a02-9015-0397cacbb628,2025-07-06 14:25:10,26710.18,EUR,GB71BBMP42294562460938,Barnes Inc,DE,7999,GB54ZNGJ17604570093327,Rivas and Sons,GB,6021,NEFT,0,0
e4aec18d-f836-42ab-96da-7f2580f011d7,2025-03-28 20:03:28,83770.81,CNY,GB86EUNV56422595006914,"Jones, Stevenson and Williams",CN,0111,GB50GBCR88335674164038,Norris-Porter,RU,7999,NEFT,0,0
934a126d-1d69-4e4d-8044-d32da3de1266,2025-03-28 17:37:47,95292.54,USD,GB85CRAS99769906052992,Cervantes-Murphy,US,6211,GB42PHHC08155381192468,"Allen, Skinner and Rivera",BR,1311,SWIFT,0,0
cada12ed-8055-4220-b608-8a76c7827f97,2025-01-22 01:44:41,60074.63,GBP,GB15IEJG82316163326199,"Walsh, Hernandez and Rivera",GB,5122,GB85RQOP00180152372479,"Adkins, Wolfe and Diaz",AE,1311,SWIFT,0,0
d2906a02-3601-4b4a-a9ed-82fe2a9c9d63,2025-08-15 21:32:46,47052.63,BRL,GB08UPLV03697773027156,Hill-Smith,BR,1311,GB26WBBZ43531255909270,Pena Ltd,RU,7999,NEFT,0,0
61d364a5-f14d-479d-a4ee-e6224755f8f4,2025-07-27 23:21:00,35524.86,AED,GB42PRRC40125031028041,"Stein, Johnson and Lee",AE,5122,GB04MEZA43612345354210,Chen Ltd,RU,6211,RTGS,0,0
6760bb84-498c-4d21-966f-931b1bae988b,2025-05-16 07:49:39,37237.88,NGN,GB80NQKD22009248161012,"Knight, Cook and Rice",NG,5122,GB64RKGH68541899040678,Horton Group,US,6211,NEFT,0,0
682168eb-279d-4509-9ab3-32b4e96508ef,2025-05-08 21:22:07,18582.53,AED,GB54ZNCW37773596368969,Shannon-Wilson,AE,7999,GB72ZLLC79272281783480,Moore-Weaver,DE,6211,SWIFT,0,0
936b1388-2836-4259-b4a4-a31a6fd5dc3d,2025-04-08 06:02:08,52816.33,RUB,GB94ESKY25547036931459,"Gomez, Rodriguez and Lopez",RU,7372,GB69KDSD35629867123550,Bartlett-Castillo,BR,5122,SWIFT,0,0
8b3a6054-e9f6-4c31-aed0-1c340edcdfca,2025-06-17 06:07:42,24877.11,CNY,GB46CNXI09786129335590,Meza and Sons,CN,5122,GB75PSSG61304997097850,Peterson LLC,DE,5122,SWIFT,0,0
125b3900-3ad7-4b41-8e0d-4a00fe3b8afb,2025-03-22 20:03:23,64425.27,USD,GB10XLIL72452893584841,Reeves-Morris,US,7372,GB37ZRMN52922141897105,Davis Group,NG,5122,RTGS,0,0
a78552f5-4f48-454a-9391-aecb66b06348,2025-06-14 17:28:34,7421.64,AED,GB73IDBL95221536597926,Adams-Velez,AE,0111,GB14RNGL95538368028095,"Smith, Choi and Price",DE,0111,SEPA,0,0
6fdf3ea6-8361-4979-9e5f-bbf7772ffaec,2025-08-05 15:28:29,91708.32,EUR,GB82TNKA01978580555440,"Warner, Sexton and Davis",DE,6211,GB82WNEB76834779924763,"Jones, Hernandez and Hicks",NG,7999,SWIFT,0,0
a4226aee-6316-4342-a208-fdff51a6b2d8,2025-07-03 02:20:44,68565.15,BRL,GB62QRCE80521905747619,"Jackson, Coleman and Phillips",BR,5122,GB86MMXO30485646731492,Hicks Group,US,6211,SEPA,0,0
3afbd0de-abb4-4af0-8017-960e24e5ecf0,2025-04-16 19:41:10,79983.28,NGN,GB89SBCR71761309309419,"Wood, Mccarty and Trujillo",NG,0111,GB93LGYC43171208126518,Jennings Group,AE,7372,NEFT,0,0
6f374dfb-a34b-4ff8-82e4-44f823bd4edb,2025-02-27 02:37:21,21249.3,RUB,GB17PWJF53462455956397,Brown Ltd,RU,7372,GB33WVBT32826673104320,Fry Ltd,CN,1311,SWIFT,0,0
6623dc62-f1fd-4d44-87d8-5fc76886d6ed,2025-07-29 23:29:28,9705.51,AED,GB22MAVV07767242466760,Ramirez-Miller,AE,7999,GB51XOLP01840347738500,Martinez-Henderson,IN,6211,SEPA,0,0
e3b53cad-01d0-4171-844e-f486656f37a2,2025-03-19 18:39:05,79506.06,GBP,GB18CUSX15600001408777,Tucker PLC,GB,6211,GB30UZLO60740416765955,Ritter-Poole,BR,7999,SWIFT,0,0
3a82337a-ce35-4154-8dc6-f11c82804d50,2025-01-19 21:43:59,25131.15,BRL,GB66IKXR41047183753186,Franklin-Andrade,BR,1311,GB53FMOB02127205281598,"Mueller, Webb and Johnson",IN,6021,SWIFT,0,0
58bdb145-4c08-45d6-9885-717a1d6c441b,2025-05-25 13:15:23,4727.76,INR,GB75JMOO93654917233388,Mills LLC,IN,7999,GB58GUYN71082450659320,Watson-Lane,GB,5122,RTGS,0,0
d7c5e6e4-82eb-44b1-9818-349c22391027,2025-02-09 01:50:07,25737.7,RUB,GB80OUQC62132947391095,"Tran, Cox and Walker",RU,5122,GB15RBFN18163465689005,Perry LLC,BR,7999,NEFT,0,0
ef0cfec9-e084-44f7-a87e-ab90bc4da9bd,2025-03-31 10:01:58,12793.65,USD,GB14LMNF55619341263609,"Contreras, Wilson and Harmon",US,1311,GB41WPII08277981086533,"Harrison, Anderson and Johnson",AE,0111,NEFT,0,0
c992b971-4f71-47e3-8db8-9d83cc00e9dd,2025-03-04 14:44:14,61587.57,NGN,GB87FJJV17810000150516,"Morales, Turner and Bradley",NG,6211,GB20RSYO41254084801242,Garrett and Sons,US,7999,SWIFT,0,0
483f66fd-7dd4-463a-ada7-738ae7936af6,2025-02-19 22:30:41,25115.0,RUB,GB74PWDX84471197472765,Patel Ltd,RU,7372,GB57VGAP99862265088538,Cuevas PLC,BR,5122,NEFT,0,0
8f5dac58-6e94-4f93-aff7-a6368f626587,2025-04-10 02:17:42,88337.09,AED,GB97GKTL96116900326820,Richards LLC,AE,5122,GB70KRWT96396130377791,Ross-Goodwin,BR,1311,RTGS,0,0
58097158-2c5b-452e-89d5-8b188adf77ad,2025-01-26 07:18:36,60465.61,BRL,GB15PUBW41077547026512,Smith Ltd,BR,6021,GB35TKNJ08431755231174,Klein-Wheeler,GB,5122,SEPA,0,0
46934123-5416-46a3-bfa6-3d57b2e40cd9,2025-04-03 01:26:41,92076.43,BRL,GB33XZNO32630895900646,"Hughes, Robertson and May",BR,7999,GB63GAVP67164957329078,"Shaffer, Miller and Greene",DE,6211,SWIFT,0,0
5a159534-9862-4676-abc4-5168e93791e3,2025-05-30 09:05:46,25586.81,RUB,GB35IMIR24639328667671,Parker LLC,RU,6021,GB32CWIN25257663486884,Williams-Johnston,BR,5122,SEPA,0,0
ef149de4-333f-4e05-9418-305c981fc1ff,2025-06-19 03:08:09,10374.77,GBP,GB58MYLX59414056809490,Reed-Anderson,GB,7372,GB73SNKT28058790993894,Owens Group,AE,1311,NEFT,0,0
072ec059-ced8-4e86-911a-fa567660ca3c,2025-07-05 04:37:25,78196.14,CNY,GB62XRFX21477787301236,Bush-Gardner,CN,5122,GB60YSKK71695250565842,Lee-Baker,AE,6211,NEFT,0,0
dfa8e9a6-95c6-4bd9-8dba-e080eff59cde,2025-03-07 06:40:43,67898.91,INR,GB65JLDQ72549812499029,"Vasquez, Smith and Thompson",IN,7372,GB20GQVT82732498179121,Lewis Ltd,GB,7999,RTGS,0,0
b721e9a0-421c-44ec-8844-d1fb95534b7f,2025-01-25 23:34:34,67275.44,AED,GB34MKVF90129925961079,"Graham, Nolan and Henderson",AE,7999,GB68LLEG13614110589801,"Lang, Watson and Alexander",NG,1311,NEFT,0,0
5272a7f9-02be-4088-8748-e8d6c0bfeb5e,2025-07-28 15:50:29,54759.96,CNY,GB55IVHE46789590649913,"Coleman, Cannon and Bell",CN,6021,GB78QGKS66088297200693,Nguyen PLC,IN,0111,SWIFT,0,0
