transaction_id,timestamp,originator_account,originator_company,originator_SIC,originator_country,beneficiary_account,beneficiary_company,beneficiary_SIC,beneficiary_country,currency,amount,transaction_description,label
T00146,2025-05-27 20:31:11,GB59OZFI40139183128284,Delgado Ltd,6211,SG,GB36TKMD56326872218877,Hunt Group,7311,DE,SGD,186657.39,Paying Rent,1
T00147,2025-08-20 16:50:47,GB77NUMC19330602378258,Williams-Maxwell,5411,BR,GB29KADK12263783150173,"Kelly, Jimenez and Rodriguez",5812,CN,BRL,141082.2,Subscription Service,1
T00148,2025-08-21 12:59:23,GB04UBFN65097453402470,Harris-George,6021,IN,GB42KWOS52962991681003,Johnson-Barnes,6021,AE,INR,12141.14,Insurance Premium,1
T00149,2025-05-06 22:09:13,GB19RZEI58382944695979,Russo-Bradford,5411,CN,GB36FRLX26408575654137,"Baker, Andrews and Leach",6021,ZA,CNY,91660.04,Retail Shopping,1
T00150,2025-07-30 08:47:37,GB48ULDD73646853194163,Johnson and Sons,4813,DE,GB44ZCQP97208231722004,"Brown, Williams and Nguyen",7311,DE,EUR,91198.11,Credit Card Payment,0
T00151,2025-02-25 02:05:06,GB65MCFU38574129928585,Farley and Sons,6021,US,GB20PUYD74735561367972,Nguyen-Burton,7372,BR,USD,143216.61,EMI Payment,1
T00152,2025-03-13 16:49:57,GB97MXDX61528448423691,"Torres, Jones and Harris",8221,UK,GB08RWPC49792813824740,Martin Ltd,6211,DE,GBP,78111.96,Utility Bill Payment,0
T00153,2025-07-22 17:02:57,GB86DZFG81627813573205,Byrd PLC,5812,UK,GB79TZIC48240025191949,"Schneider, Spencer and Cooper",6211,DE,GBP,191318.76,EMI Payment,1
T00154,2025-02-26 07:14:11,GB73NIMF02691781951578,Pollard LLC,4813,CN,GB04THAK51871398119842,"Cole, Lewis and Valenzuela",5812,UK,CNY,20810.59,Utility Bill Payment,1
T00155,2025-06-06 10:05:26,GB73ZOMV29123202024555,Figueroa-Brown,4813,RU,GB70MFIU71018729130398,"Walter, Ramos and Perkins",7311,RU,RUB,181937.56,Utility Bill Payment,1
T00156,2025-02-25 18:54:51,GB77AIIU80431145312868,Farmer-Kim,7372,ZA,GB58XCDJ14997920848583,Reyes-Floyd,5812,US,ZAR,183575.64,Travel Booking,1
T00157,2025-07-18 23:45:30,GB36XTAY71235299365016,"Cruz, Rogers and Foster",8221,IN,GB34GQJX88402460709230,Allen Group,5411,IN,INR,79290.45,Credit Card Payment,0
T00158,2025-03-31 18:56:38,GB08TMPG20635820844481,Stone and Sons,6021,BR,GB24ZRHK95064269035667,"Skinner, Kennedy and Chan",5812,US,BRL,182534.48,Retail Shopping,1
T00159,2025-06-11 09:25:58,GB91OKBX35836016660129,Lewis-Sawyer,5812,UK,GB11BYWX69273862793086,"Hart, Tucker and Avery",5411,SG,GBP,198956.76,Subscription Service,1
T00160,2025-02-09 13:24:26,GB74ADSF15052986551508,Garcia and Sons,8221,IN,GB31JIFM68453863900074,May-Green,6211,RU,INR,189286.29,Retail Shopping,1
T00161,2025-01-04 21:08:29,GB89XYDF89945130438342,Evans-Young,6021,ZA,GB38EQMR20627580474772,Olson Group,7372,US,ZAR,199376.06,Travel Booking,1
T00162,2025-06-17 00:55:26,GB97JCEC35507944059365,Kirby-Cross,7372,IN,GB71AHHM54147156134963,Williams-Chen,5812,CN,INR,82646.95,Utility Bill Payment,1
T00163,2025-02-11 10:42:31,GB66ROUT85414104807026,"Johnson, Peters and Anderson",5812,UK,GB60JVHG55677130720712,Luna PLC,6021,AE,GBP,106194.88,Salary Payment,1
T00164,2025-01-13 20:33:33,GB60RKVG96531443297990,Savage Ltd,8221,CN,GB60KGVL72379479936525,"Jones, Scott and Mccarty",5812,CN,CNY,59053.89,Credit Card Payment,1
T00165,2025-03-11 18:22:08,GB21IAIJ76545627539718,Lewis and Sons,7311,RU,GB42QOXZ75403119512131,"Eaton, Thomas and Vaughn",4813,US,RUB,111670.89,Retail Shopping,1
T00166,2025-05-06 10:05:06,GB62QZIZ43285029611817,Owen PLC,6211,DE,GB19SBBU89739350615940,Petty-Sanchez,7311,IN,EUR,103844.59,EMI Payment,1
T00167,2025-03-04 06:01:30,GB24OXVS37567551088682,"Walker, Ponce and Ramsey",8221,CN,GB73UIUU16360694453332,Arnold-Smith,5812,DE,CNY,2720.27,Insurance Premium,1
T00168,2025-05-19 04:55:40,GB83VJBC42331103366684,Allen-Anderson,5812,RU,GB81SKQU75688725104494,Thomas PLC,5812,DE,RUB,139451.0,Paying Rent,1
T00169,2025-03-29 06:27:43,GB57LZPO55857562253711,"Simpson, Davis and Williams",6211,RU,GB63PGMC57034348980997,Hill-Sullivan,6211,DE,RUB,97867.03,Donation,1
T00170,2025-06-17 13:54:21,GB23TAQZ56902035517258,Richard and Sons,4813,UK,GB16JVNR57535747181035,Adkins Ltd,5411,AE,GBP,197060.31,Donation,1
T00171,2025-03-17 11:25:06,GB56GYDI94089077884299,Farley-Nunez,5411,US,GB67QHMC28655399407792,"Cervantes, Johnson and Rogers",6021,RU,USD,69537.18,Subscription Service,1
T00172,2025-02-04 20:16:12,GB13QILW31720255456735,"Sawyer, Stewart and Anderson",5411,CN,GB70HILE47491221876601,Cox-Daniels,8221,BR,CNY,9859.35,Paying Rent,1
T00173,2025-04-16 22:10:40,GB34EHLV76857776474715,Donaldson PLC,7372,ZA,GB07XQIT23147541508089,"Maxwell, Davenport and Frazier",5812,IN,ZAR,65278.16,Loan Repayment,1
T00174,2025-03-18 09:46:05,GB45IRNJ39709663937061,Chen Ltd,5411,RU,GB53RRKW96181336397573,"Benson, Stephens and Johnson",5411,DE,RUB,129769.44,Utility Bill Payment,1
T00175,2025-04-05 20:13:46,GB69YARD39553840233737,Choi and Sons,4813,US,GB48ASTO05288241935173,Williams Ltd,7372,AE,USD,14899.82,EMI Payment,1
T00176,2025-07-28 11:56:13,GB97TJVC64008324908476,Lee-Jimenez,7372,RU,GB98AFEP29415084545088,Patterson LLC,7372,BR,RUB,126182.27,Travel Booking,1
T00177,2025-07-16 16:08:17,GB43TAUG88620778394907,Shea-Crawford,4813,CN,GB35ZUDD21162093350953,Arias PLC,4813,DE,CNY,107797.96,Loan Repayment,1
T00178,2025-05-26 08:37:16,GB84VMML33021087245906,Wade-Moore,7311,BR,GB17AZOG81220346751972,"Mcintyre, Mosley and Patel",5411,SG,BRL,193529.98,EMI Payment,1
T00179,2025-04-19 20:21:01,GB57LOED23219135720583,Smith-Harris,6211,AE,GB53HQFA54404790765375,Palmer Inc,5411,US,AED,97201.93,Insurance Premium,1
T00180,2025-06-02 16:01:58,GB83SBSV19175023117118,Russell-Miller,7372,CN,GB29SDUT65131885128251,"Davis, Mann and Walls",5812,RU,CNY,94213.4,Credit Card Payment,1
T00181,2025-06-27 10:38:32,GB87OEEB00986180436754,"Holland, Miller and Hayes",6211,IN,GB06UUCE34285593552058,"Morse, Jones and Delacruz",7311,UK,INR,183959.23,Insurance Premium,1
T00182,2025-04-10 18:00:16,GB24PEDL68689997471941,"Cook, Gross and Serrano",8221,CN,GB57KNIH64368265740311,Knox Group,7372,IN,CNY,152740.18,Subscription Service,1
T00183,2025-01-17 12:25:31,GB09VAMJ53806505030198,Hoffman-Jackson,6021,BR,GB74EZQR89413726110082,Reese and Sons,5411,DE,BRL,57298.04,Insurance Premium,0
T00184,2025-02-15 18:10:28,GB37KKAD96584770071689,James-White,5812,DE,GB23HLGB51905138743976,"Wood, Callahan and Mitchell",7311,ZA,EUR,195699.03,Paying Rent,1
T00185,2025-07-24 10:54:07,GB38VAFZ22029372396538,"Roberts, Williams and Massey",6021,BR,GB39CTLA36737460227431,Woodward Ltd,5411,IN,BRL,183606.05,Credit Card Payment,1
T00186,2025-03-27 10:07:51,GB96UWCE07475396021916,Glover PLC,8221,BR,GB50UTDP16966589391794,"Welch, Mitchell and Alvarado",8221,ZA,BRL,172290.38,Retail Shopping,1
T00187,2025-06-22 21:19:27,GB48YPOV14440506776421,"Lane, Lewis and Young",8221,RU,GB87KOVG19246782379161,Davis Ltd,5812,UK,RUB,109193.05,Loan Repayment,1
T00188,2025-01-08 20:09:01,GB27QSMC06304523785237,Hall-Peterson,5812,CN,GB42TOXD02538735361355,Miller and Sons,5812,US,CNY,177503.58,Travel Booking,1
T00189,2025-06-02 14:28:05,GB91AFOY82069231953267,"Martin, Hall and Robinson",6021,UK,GB13XPGD45803427899026,Parker-Lewis,5411,ZA,GBP,149809.85,Insurance Premium,1
T00190,2025-02-16 04:26:10,GB90AQTT10159585429725,"Taylor, King and Robinson",8221,US,GB26MFCV45728024127995,"Mack, Smith and Estrada",6211,RU,USD,33711.04,Travel Booking,1
T00191,2025-05-09 12:48:39,GB21UAPZ63454966191584,Lara-Winters,6211,UK,GB44CWBI67363452203829,"Mills, Edwards and King",8221,SG,GBP,139034.92,Salary Payment,1
T00192,2025-02-22 14:13:34,GB14JLDT16027741068002,Hoffman-West,4813,CN,GB55LTCA31934765458450,"Ryan, Mccann and Munoz",7311,BR,CNY,96770.21,Utility Bill Payment,1
T00193,2025-01-27 23:49:25,GB18NXWX51285749874286,"Novak, Brady and Jackson",5812,SG,GB02JNXA89028564616952,Brown Inc,5411,ZA,SGD,182672.92,Utility Bill Payment,1
T00194,2025-07-13 00:22:22,GB15RHSZ95200427561406,Schneider Ltd,6021,IN,GB04KWCQ97570587871557,Walker-Henderson,5411,RU,INR,8680.09,Subscription Service,1
T00195,2025-02-26 01:57:25,GB59VKMG85899217069896,"Rodgers, Jones and Hill",6021,CN,GB36SUGU19773867734908,Mullins PLC,5411,BR,CNY,89410.13,Travel Booking,1
T00196,2025-08-20 10:52:54,GB76NDLC66171737817605,Knight PLC,8221,SG,GB50WSFH71132605934415,Spears-Baker,7372,IN,SGD,151671.16,Credit Card Payment,1
T00197,2025-07-15 10:40:48,GB27CIVI00606320173499,Garcia Inc,5812,ZA,GB50ZCLX93753886901301,Bartlett-Wells,5812,CN,ZAR,191555.42,Retail Shopping,1
T00198,2025-06-30 17:31:34,GB82NGUC23852988477133,Wong-Pittman,5812,CN,GB33GRZF38970790091796,Harmon and Sons,4813,CN,CNY,139973.88,Retail Shopping,1
T00199,2025-04-02 08:24:54,GB52DOAT18092117252739,"Miller, Matthews and Rich",6021,BR,GB36GCSE37624791222527,Jones Inc,6211,AE,BRL,50295.87,Retail Shopping,1
T00200,2025-05-18 18:23:45,GB16PMEU25184757389061,"Burns, Hawkins and Smith",7311,IN,GB04FTDH20693840371905,"Fernandez, Bowers and Arroyo",7372,UK,INR,70143.2,Donation,1
T00201,2025-01-20 10:05:58,GB78XGBT22286456588689,Ballard-Watkins,7372,IN,GB84NCDT01714940542021,"Washington, Avery and Parrish",5812,BR,INR,157574.16,Salary Payment,1
T00202,2025-03-30 19:43:31,GB68JATL99694452418568,"Mendez, Haney and Pope",4813,US,GB02ZIBD44983848419399,"Davies, Weaver and Smith",5411,CN,USD,1561.23,Salary Payment,1
T00203,2025-04-24 19:22:51,GB23RITM88373244189311,Mccarthy-Johnson,5411,UK,GB75PLFH33121533997711,"Mcgee, Odom and Lawson",4813,DE,GBP,25179.21,Subscription Service,0
T00204,2025-04-22 14:01:49,GB04RDED33275328120920,"Castro, Jackson and Valentine",6211,CN,GB39LQGK64632409410109,"Green, Fox and Johnson",5411,DE,CNY,30245.28,Subscription Service,1
T00205,2025-07-30 21:38:45,GB81AOYL88036577218247,Reed and Sons,4813,AE,GB93TAIJ48838995574023,Murray and Sons,6021,CN,AED,166083.08,Utility Bill Payment,1
T00206,2025-04-23 23:31:58,GB31QOUT89064350230302,Yoder-Williams,5411,BR,GB03OXLL49359219076775,Richardson PLC,6211,ZA,BRL,53387.57,Credit Card Payment,0
T00207,2025-05-14 01:13:27,GB08YKHI11071941647158,Graves-Johnson,7311,ZA,GB84WUDG46780031604829,Lewis LLC,6021,BR,ZAR,54846.73,Retail Shopping,0
T00208,2025-07-08 01:05:27,GB17IEST71075959311101,Hansen-Bright,7372,IN,GB45TOUH43154367792721,Martinez Ltd,4813,ZA,INR,174252.16,Utility Bill Payment,1
T00209,2025-01-28 01:36:11,GB29MVWB18082838981758,"Thomas, Johnson and Walker",7372,DE,GB25OCWB30423784811037,Mckinney-Prince,6021,CN,EUR,155150.56,Travel Booking,1
T00210,2025-01-08 15:13:18,GB42BLRQ94112471820399,"Galvan, Mckenzie and Armstrong",8221,UK,GB70EXTC18253295620351,Myers Group,5411,IN,GBP,3536.22,Donation,0
T00211,2025-07-31 09:58:01,GB35SCZM21021223664946,Garrison-Horton,5812,CN,GB74AGEB67072953360006,Gregory-Martin,7372,CN,CNY,113410.11,Paying Rent,1
T00212,2025-08-02 06:30:56,GB72KDRP58315489924183,Barker PLC,4813,RU,GB75BMUW88421689000833,Davis and Sons,4813,US,RUB,22426.42,Travel Booking,1
T00213,2025-05-02 15:49:14,GB53DLKR12174005472618,Nelson-Nicholson,5812,BR,GB37UZET81073707895199,Marshall and Sons,4813,RU,BRL,199668.11,Loan Repayment,1
T00214,2025-02-12 14:37:59,GB58HAVA40443470328889,Garcia and Sons,7372,CN,GB30OQSI50150882901544,Archer Group,5411,BR,CNY,105092.21,Utility Bill Payment,1
T00215,2025-03-30 02:15:04,GB87RNWO37190877740054,"Ortiz, Reed and Love",4813,US,GB76PYLW51021996607359,Francis-Randolph,6021,IN,USD,139338.72,Paying Rent,1
T00216,2025-07-23 10:57:59,GB12KNZW35731741181543,"Turner, Robinson and Watkins",5812,BR,GB84OPYU20566716075430,"Neal, Hubbard and Lawson",7311,RU,BRL,61453.3,Paying Rent,1
T00217,2025-06-16 11:49:02,GB51VLJQ80348882563687,Richard-Nicholson,6021,SG,GB95FYEV83008771193529,Daniel-Simpson,6211,CN,SGD,82506.13,Retail Shopping,1
T00218,2025-01-23 01:41:15,GB29EFRK68583270699459,Alvarez-Adams,7311,AE,GB47WQJC69964665181818,Blevins Ltd,4813,SG,AED,118580.01,Travel Booking,1
T00219,2025-07-31 11:02:45,GB61SEBP45649052286272,Gutierrez LLC,5411,RU,GB91KWQQ71660737321762,"Bryant, Huynh and Padilla",6021,SG,RUB,37563.03,Salary Payment,1
T00220,2025-04-07 09:54:06,GB22GEKU70025476047031,"Ross, Stein and Hughes",5812,CN,GB05GART48971099834340,Vega-Sanchez,4813,DE,CNY,11746.74,Loan Repayment,1
T00221,2025-05-11 01:29:47,GB54YMHO11758426825725,Hawkins-Ramirez,6021,US,GB72YHNP77470560447958,"Fleming, Phillips and Melton",8221,IN,USD,41318.79,Paying Rent,0
T00222,2025-01-06 00:42:24,GB40RHFM72117918010257,Murphy Group,5812,AE,GB13MVLP95733725346207,"Garcia, Garcia and Hampton",7311,BR,AED,130101.14,Utility Bill Payment,1
T00223,2025-08-07 20:13:25,GB83GNKX77669581090314,Roberts Group,5411,AE,GB64YNJW73909290611020,"James, Barnes and Anderson",5411,CN,AED,113656.2,Credit Card Payment,1
T00224,2025-04-20 08:30:00,GB08DIFQ15607216353385,Sandoval Group,6021,DE,GB97EBKH23106189790164,Bailey LLC,7311,CN,EUR,121980.1,Paying Rent,1
T00225,2025-01-10 19:58:36,GB33LUON00977867012532,Lee Inc,6211,SG,GB10AZCQ61957947026528,Bright-Martin,5812,AE,SGD,157790.33,Salary Payment,1
T00226,2025-05-17 07:54:34,GB14GFGL48189005677337,Smith PLC,5812,US,GB27LLLX59383894343409,Lloyd PLC,7311,SG,USD,57111.29,Utility Bill Payment,0
T00227,2025-01-04 02:29:32,GB37LWZJ26510460143109,Rodriguez-Robinson,5812,RU,GB16GXZB01986070740504,Montes-Brown,4813,CN,RUB,145471.6,Utility Bill Payment,1
T00228,2025-02-11 14:35:42,GB65BWTR59423819089405,Salazar Ltd,6021,ZA,GB55JIZT01669455418307,Hurst-White,6021,AE,ZAR,141513.87,Retail Shopping,1
T00229,2025-04-19 17:10:02,GB32GDRQ48129262905018,"Hughes, Holloway and Nelson",7372,BR,GB37YZGY65780790109723,"Fisher, Short and Erickson",7311,BR,BRL,27023.9,Insurance Premium,0
T00230,2025-04-06 05:11:32,GB67PEBS03508993266935,"Rhodes, Morgan and Austin",6021,US,GB65XDYC12809777698516,"Lawrence, Herrera and Wood",8221,US,USD,126109.4,Donation,1
T00231,2025-01-04 12:16:54,GB28WXKH70536794281275,"Brown, Berg and Roberts",4813,US,GB29GRTG20674229538987,Wright PLC,4813,RU,USD,4896.06,Subscription Service,1
T00232,2025-07-19 22:36:25,GB78MPPK61593372905943,Matthews LLC,5411,DE,GB25TIYT73867823132907,Lawson and Sons,6021,BR,EUR,128107.56,Utility Bill Payment,1
T00233,2025-08-08 16:53:52,GB05AWPI04708763760490,Gilbert-Rios,6211,AE,GB30EYZH28725469322552,Woods LLC,7372,SG,AED,147985.87,Insurance Premium,1
T00234,2025-01-05 06:01:17,GB68EDKZ08830976630367,Rodriguez LLC,5411,US,GB84NRAP55865936008491,"Sanchez, Diaz and Diaz",5411,DE,USD,159286.6,Salary Payment,1
T00235,2025-02-06 18:22:35,GB16ZJTX98869212254325,Combs Inc,6021,DE,GB26CFAL85285224954072,Donovan Inc,6021,BR,EUR,41783.71,Salary Payment,0
T00236,2025-01-05 23:27:19,GB58ECNI88497842075326,Schaefer-Miller,8221,AE,GB65QBBP47031876269951,Hunter LLC,5812,CN,AED,151538.1,Subscription Service,1
T00237,2025-02-17 07:12:16,GB18XJXL06894420288750,Coffey Ltd,6211,US,GB46VEZM90282894397230,"Preston, Evans and Suarez",6021,IN,USD,145540.95,Insurance Premium,1
T00238,2025-04-08 15:50:26,GB19DECH08181774902218,"Williams, George and Alexander",5812,US,GB34HZSS71459873137201,Johnson-Rivera,6211,IN,USD,179850.08,Salary Payment,1
T00239,2025-03-20 23:49:52,GB94VIEV00900026521711,"Neal, Cooke and Stone",6021,IN,GB12ZCXF71177499043353,Howell-Gonzalez,4813,CN,INR,188532.14,Insurance Premium,1
T00240,2025-02-02 16:37:27,GB40PFDY09467486104357,Hernandez Inc,6211,RU,GB02VWML83822815725267,Jordan-Anthony,5411,AE,RUB,128250.07,Retail Shopping,1
T00241,2025-07-23 12:42:04,GB04CFTI76329597203192,Anderson PLC,7311,AE,GB02NXYF87043056488390,Brooks LLC,5812,AE,AED,166059.42,Insurance Premium,1
T00242,2025-03-08 03:42:51,GB88HHGO04862112049266,"Hale, Beltran and Lee",7372,CN,GB11UCDQ71319182456785,"Wright, Smith and Gomez",7372,ZA,CNY,129588.27,Paying Rent,1
T00243,2025-03-14 21:14:09,GB03HHUH21673329442575,Harris-Kelley,7311,CN,GB25UUCW67680798225858,"Reyes, Cooke and Garcia",8221,US,CNY,7314.19,Credit Card Payment,1
T00244,2025-01-17 19:22:33,GB34OUAG13357478469133,Brown-Wang,5812,BR,GB13FARQ12829016292725,"Merritt, Murphy and Hines",8221,IN,BRL,103847.07,Travel Booking,1
T00245,2025-03-29 18:35:27,GB98NCBE45078317517047,Andersen-Everett,7372,RU,GB29RPLV90034409593949,"Miller, Mckinney and Hubbard",7372,IN,RUB,12045.99,Retail Shopping,1
T00246,2025-03-13 13:41:14,GB73KFLT16380698703539,Carpenter-Stephens,6021,BR,GB88FWNK87184407787456,"Henderson, Lewis and Nichols",5812,DE,BRL,20843.42,Credit Card Payment,0
T00247,2025-01-18 06:53:07,GB98RRLT13324799182469,"Martinez, Black and Harrison",5812,RU,GB50AQRY24671958258856,Henson-Ramos,4813,RU,RUB,79726.84,Travel Booking,1
T00248,2025-04-26 03:56:26,GB89EIOY52450853394682,Edwards Inc,4813,SG,GB66RABO25260675934551,Fletcher Ltd,6021,UK,SGD,8656.36,Retail Shopping,0
T00249,2025-08-02 01:24:21,GB35AVOB51753050625493,"Ford, Johns and Jordan",6211,BR,GB73QCQA41648248680439,Williams PLC,6021,RU,BRL,190321.39,Donation,1
T00250,2025-01-02 13:35:03,GB74PVCJ82038489494661,Marshall PLC,6211,UK,GB42HTAD67978759253562,Jones-Reed,7311,IN,GBP,196374.43,Salary Payment,1
T00251,2025-04-29 22:22:10,GB77OFOL69485777092108,Lucas-Mcmahon,5411,CN,GB59VAVC67241786927196,Olsen and Sons,5812,BR,CNY,48561.52,Paying Rent,1
T00252,2025-01-07 22:25:35,GB51LNFB70818226344511,Oneal-Hawkins,7372,SG,GB56FVCC48893323750133,Dalton and Sons,6021,DE,SGD,146564.61,Retail Shopping,1
T00253,2025-06-04 06:37:56,GB95TMGY01027020590667,Singleton LLC,5812,ZA,GB33XEXB79961988660944,"Valdez, Garza and Atkinson",4813,SG,ZAR,17653.8,Loan Repayment,0
T00254,2025-04-10 10:24:00,GB40CGGJ74369414859214,"Lopez, Vaughan and Alvarado",8221,UK,GB31EMWD32596955033473,Sandoval Ltd,7372,UK,GBP,79196.58,EMI Payment,0
T00255,2025-02-06 02:25:13,GB86XXQA51992636161714,Lopez Group,7311,BR,GB08LFQR94456239307888,"Johnson, Goodwin and Johnson",6021,AE,BRL,179239.91,Retail Shopping,1
T00256,2025-03-17 05:46:07,GB60RYID15861580082849,"Gomez, Figueroa and Peterson",4813,SG,GB06VZOC27185534053009,Warner and Sons,6021,AE,SGD,15628.92,Paying Rent,1
T00257,2025-07-24 12:16:25,GB28SVIM45188293772940,Rocha Ltd,8221,US,GB38UESE61479135191711,Berger and Sons,6021,IN,USD,137300.85,EMI Payment,1
T00258,2025-07-17 13:46:00,GB29CMEL15216013649634,"Mills, Larson and Duke",6021,DE,GB56LWJH09946916172287,"Collins, Johnson and Bauer",5812,IN,EUR,145447.53,Travel Booking,1
T00259,2025-07-13 15:27:00,GB61LLDP47586910786384,Williams LLC,4813,DE,GB37NADY59041116617699,"Munoz, Morris and Wade",8221,RU,EUR,149898.97,EMI Payment,1
T00260,2025-01-10 07:29:32,GB09RMEO10074746266300,Flores-Clark,7372,AE,GB83ABQR98642699274009,Smith-Walker,4813,CN,AED,24044.51,Donation,1
T00261,2025-08-02 18:35:14,GB06PRNG52429453700527,White-Henderson,4813,RU,GB04SZKL55621680449484,Allen-Lawrence,8221,UK,RUB,6792.66,Donation,1
T00262,2025-05-24 18:50:13,GB04XKTP03054883431840,Willis-Estrada,7311,ZA,GB71LRZT10188226719489,"Silva, Gilmore and Ashley",5812,AE,ZAR,51362.93,Retail Shopping,1
T00263,2025-01-05 02:58:43,GB19LTJS05203510439048,"Cisneros, Watts and Gordon",7311,DE,GB98SXSZ41908346697825,"Henry, Wheeler and Yang",5812,CN,EUR,158196.87,Donation,1
T00264,2025-06-30 17:35:17,GB29SXYT75227530893979,Delacruz-Palmer,7311,SG,GB21XDHJ61632266396771,West-Padilla,7311,ZA,SGD,41426.11,Travel Booking,0
T00265,2025-08-03 22:10:04,GB59MZVN55685275517043,"Gordon, Douglas and Norris",5812,ZA,GB53GRWQ86207287003711,Ray-Bell,7311,US,ZAR,161850.08,Donation,1
T00266,2025-07-12 02:35:45,GB62EBYT02618493008900,Peterson Group,6021,US,GB34YDRK99700008145181,"Jordan, Cole and Robinson",5411,IN,USD,115267.67,Travel Booking,1
T00267,2025-02-25 14:15:07,GB77QBCN09915685519738,Sanders Inc,7372,DE,GB47CDBP04096904836783,"Wong, Richardson and Mccormick",8221,UK,EUR,14197.26,Retail Shopping,0
T00268,2025-07-23 05:56:06,GB94RCVL36653609363684,Anthony-Turner,5812,US,GB97RYOZ06596196966974,Shelton PLC,8221,US,USD,152820.97,Credit Card Payment,1
T00269,2025-03-12 17:16:04,GB18ANSO82909438333831,Garza Inc,7372,ZA,GB85VUFH45029403136217,"Vega, Chang and Wiggins",7372,US,ZAR,130568.24,Credit Card Payment,1
T00270,2025-02-20 02:21:33,GB09VAUZ52702946753659,Valdez LLC,5411,SG,GB46ROEM26047096539795,Frank-Perkins,7311,US,SGD,119084.3,EMI Payment,1
T00271,2025-07-31 15:22:29,GB16AMDN30418729524565,"Martinez, Smith and Sullivan",8221,ZA,GB12VVRF37961997692721,Pruitt and Sons,6021,RU,ZAR,77375.36,Utility Bill Payment,1
T00272,2025-08-22 20:57:16,GB27UUUW89289109116793,Powers-Gill,5411,UK,GB11HWJW83150549661088,Johnson-Clements,4813,US,GBP,78019.29,Salary Payment,0
T00273,2025-06-14 18:53:00,GB25XFOK76468830049721,Cole Ltd,5812,CN,GB21JGFW87133080391265,"Oneill, Massey and Kelly",7311,IN,CNY,57649.04,Travel Booking,1
T00274,2025-08-10 09:39:59,GB04JPDC65709330964725,"Reid, Harris and Mueller",4813,ZA,GB50YSRR81764963976516,Terry-Arnold,7372,ZA,ZAR,77367.14,Utility Bill Payment,0
T00275,2025-08-14 19:16:55,GB72DVTC53850506538792,Wright-Brown,5812,UK,GB69CYXW55023113412237,"Scott, Miller and Alvarez",7372,UK,GBP,82852.33,Travel Booking,0
T00276,2025-06-11 03:44:16,GB64RXUD50273347881588,Calderon Group,7311,US,GB25SQSI15216630976037,Gutierrez-Flowers,5411,ZA,USD,30024.8,Donation,0
T00277,2025-04-11 05:31:07,GB29IGDS61498306707416,Warner-Arnold,4813,CN,GB43TNEB69157349835726,Marquez-Jackson,7311,DE,CNY,84102.25,Travel Booking,1
T00278,2025-03-21 00:37:09,GB28XCCE28470088001873,"Peterson, Rivera and Miller",5812,CN,GB96GOZE64984551453589,Crane-Johnson,6211,ZA,CNY,193595.94,Donation,1
T00279,2025-07-05 13:03:54,GB71MMQC18192789982809,Hardy Group,6021,BR,GB20HOGA76609720731387,"Donovan, Morris and Sweeney",6021,DE,BRL,139196.23,Insurance Premium,1
T00280,2025-05-08 17:29:46,GB76GNVK04432458546438,Brown Group,8221,UK,GB73UDXB28343987151591,Mckinney-Harris,7311,CN,GBP,157773.55,Loan Repayment,1
T00281,2025-04-24 21:21:03,GB08PVNP95254487696817,Griffin-Flowers,8221,ZA,GB70WFJQ08898755680660,Coleman-Jefferson,4813,RU,ZAR,143947.52,Donation,1
T00282,2025-06-16 15:23:31,GB86WQQW74302839187385,Parker PLC,8221,BR,GB86DJKP62981118491796,Chavez-Hanson,5812,US,BRL,52893.28,Salary Payment,0
T00283,2025-03-09 10:48:14,GB71XURC27119009011529,Parker Group,5411,BR,GB66HIEZ06573515700866,Ferguson Ltd,7311,DE,BRL,168904.24,Travel Booking,1
T00284,2025-03-09 19:26:23,GB14KFOZ73249761576057,Wells and Sons,7311,UK,GB16ILSX43102449561313,"Hernandez, Wilson and Patel",5411,US,GBP,164479.08,Loan Repayment,1
T00285,2025-02-28 04:01:26,GB17BARY12750367739496,Bishop-Riley,6021,RU,GB20OXGZ81971495360554,Swanson-Bishop,6021,CN,RUB,139684.46,Donation,1
